https://esra.fbkultur.uni-hamburg.de/explore/view?entity_id=1835,centroid,spread,skewness,kurtosis
0,377.42488397144,499.26115027752,9.7181101261914,118.93805439514
1,311.25730401326,201.47973125922,5.3421625741453,140.18932858462
2,327.20408962121,217.07503765155,3.3697607114047,75.166491408779
3,350.74255872883,173.50348829046,4.9693137514842,140.26586070628
4,319.79240624867,594.73127054881,9.3158735308239,102.33478989318
5,662.56905557912,731.42971529801,7.9855197309163,75.012022608035
6,270.52581720608,225.22113550282,16.119538664628,439.32066356133
7,498.62200990108,406.43663593886,5.8397283951489,63.840548552179
8,392.60925907534,637.25219624812,8.2652523275971,82.27559793404
9,396.83010593668,448.44480313866,10.140002599345,147.88452363366
10,400.59261996798,416.55889899129,6.1090932936347,82.390090550597
11,379.15746954083,383.48083205913,4.704717243395,69.256235557272
12,325.59921687589,323.95956252719,6.752752605552,99.172028840527
13,323.89297812383,177.0082900859,12.530684153203,457.2064723328
14,357.92430660879,244.20140247333,8.7268278330943,201.73103268565
15,323.43275298548,338.54274615008,10.824944559166,216.56348496769
16,425.84421609028,293.82434394111,4.1528796905462,69.289621016864
17,386.11484136166,730.86678779749,7.3960622516713,64.820888264807
18,586.38432758503,429.30277780218,10.155217547195,157.66189222354
19,280.35413944384,161.88289951779,10.996742939956,400.38079528744
20,305.13733855172,468.17898452646,10.750249825966,141.76975535182
21,477.35393875899,474.35446463419,5.3989704108994,59.378235849312
22,559.00741935779,446.98797605007,7.1360868290134,87.096788666905
23,479.93978708343,418.92708763512,11.589593959424,182.47888074982
24,330.72505423789,248.1568092624,4.3532524558965,83.044715921655
25,315.66883287035,230.44801899261,10.539469030259,264.4081903397
26,347.59959073157,241.53897494987,7.5692023064549,173.13988867835
27,365.78490329053,687.06836124894,7.9460788849282,74.899278989093
28,616.37549310363,338.59998552266,9.0303980931021,157.19698325916
29,280.50642745793,178.57677153595,14.149278233689,481.11424324443
30,345.9052358862,642.96735113552,9.0277735963855,92.902822901896
31,457.29496378303,839.72501070386,4.6849928665705,31.72797971071
32,609.19930209906,587.18456061196,5.624034830461,57.953925734869
33,430.00381196087,407.8265296286,6.1188962403335,77.073948022362
34,444.28181063808,428.93244300915,8.2064993773384,105.26256020062
35,686.2385054384,715.50861129702,5.3008824139602,43.251671734371
36,605.90524848184,679.88110134199,5.1021071032829,43.621414753781
37,412.32534102003,463.12697266139,9.4664018896632,135.97285249955
38,410.82379989892,562.06525162155,7.6886126268026,77.413662336636
39,454.94227112276,694.69890008989,6.3109632700935,50.581089778875
40,388.91554806978,684.24300877999,6.4960808783357,55.12732803931
41,402.07577922829,742.53765085355,5.3410743985773,39.7315205942
42,829.63486000886,781.89997291038,4.5322147458173,31.835822784601
43,341.56390799025,459.42688764859,7.3880120500213,94.960855746713
44,450.17109598519,467.82756069694,8.4074483658156,113.48987460936
45,391.01834217508,345.68745556798,7.2104114330249,83.748866844316
46,385.16617535126,588.74488743955,8.4173162027668,95.273747105585
47,688.95911072455,818.64746978286,5.7129016828125,44.297647469159
48,417.49635269577,565.14433852164,6.5749680444155,64.136380332434
49,394.87815836075,683.67294837219,7.1340025901171,63.667064623259
50,388.36314030093,511.44992253874,5.4136686377742,47.614093188153
51,469.31697567596,846.14353743054,4.2587669003184,26.282878380927
52,536.27184442661,649.13624443913,4.7454618133273,38.46926306285
53,699.1708569788,595.54053331272,4.9530874916797,46.752774026953
54,429.74931721368,324.10119567794,8.8808153738483,160.50648140783
55,404.97322571314,501.62460672604,8.0320043075527,93.442280032545
56,503.68114850967,543.94396887537,4.7776046032226,35.887520070537
57,447.96669431395,767.94906300223,6.2229503695731,50.09865966015
58,598.90849560493,667.91817753576,4.7094617822083,36.894752095361
59,555.529810521,791.46823939519,5.4262734334058,39.043141951576
60,733.8066370921,1060.2758540828,3.2189309958724,14.427845627178
61,310.19681125332,481.74389853504,10.448321439819,133.6670470103
62,429.68024673723,523.37482428934,4.4890628695726,40.702614513266
63,719.22775832862,564.95093295743,6.369770004313,64.724338544513
