https://esra.fbkultur.uni-hamburg.de/explore/view?entity_id=1795,centroid,spread,skewness,kurtosis
0,1006.4932707133,1823.3995581411,2.4787449143311,7.886862729886
1,1101.5416356083,817.64538789813,1.6433319800752,9.7894093787369
2,1199.070441239,1040.914132125,2.1521005261622,10.509912877622
3,718.6505494645,1612.4437659795,2.8939399839102,10.121055885257
4,1296.8875994171,727.08293508917,1.7948630680442,12.542734590476
5,1513.9626918619,2004.7086373459,1.5122305065421,4.0034894809368
6,1401.6663626888,2430.133567272,1.7844416005551,4.7978763736948
7,1154.1031829806,1989.2647093076,2.0349538303114,5.8551495881694
8,1391.6524237461,1331.1933182649,2.347627937777,10.830508879153
9,1287.4998542318,1034.0272756459,1.2046847931013,6.0694166579491
10,255.87710626821,328.7213044264,7.3566868481881,102.9887920751
11,1355.8980638392,1178.887674408,1.6273450765664,6.3977795954071
12,269.62307422891,335.89425959366,7.8435422270547,107.28999454236
13,2308.9353716585,1566.4256978714,0.10976370589449,2.0777085896067
14,1539.3093290801,1199.3163729919,1.4924727498796,6.9180125948378
15,255.0644525105,352.68785535662,6.9066904983322,85.8323647218
16,1326.7678340412,1079.8411304562,1.9092986824106,9.9373767872095
17,251.12240047386,340.33996451997,7.0092959729545,93.526945135641
18,1248.586968423,1720.1455663626,1.6806083546644,5.0820765469952
19,2435.7908643061,1544.3124520228,0.17379934960248,2.5370377169832
20,1439.1970523113,1003.2205621539,1.4278625779628,8.8403059974816
21,268.40551218495,366.31696041943,7.066071521596,84.600618168555
22,303.14841303003,469.02784412193,7.0590002533594,76.511150499753
23,268.13368219082,312.085292535,6.9352227370663,87.155019635155
24,1181.009940696,1033.4624477753,1.90118754168,8.4903727255272
25,1186.1032073514,946.30197962504,2.0574157116374,10.304003440561
26,336.42033919357,754.04635321419,6.5369270223995,49.592342223706
27,2484.9282409728,1465.1029083682,0.20560813440602,2.3139885273521
28,283.68127216258,477.42735470705,7.751535666832,83.823659037575
29,1396.7229090626,1487.8569779724,2.1349407216176,8.9084877965045
30,1604.1193926345,1619.1019311712,1.3969418786984,4.3873803927724
31,256.7610858305,359.080256386,7.4868667333142,101.66416540537
32,2068.3966641847,1990.4197638153,1.2210188350173,4.1144993695914
33,2289.7984838292,1510.6284339405,0.44163878515062,2.7057185383788
34,1534.3501104217,1444.0174874478,1.0407357294524,3.5669935259394
35,1348.6686984573,1214.0033100686,1.7884509482049,7.7188783195678
36,1272.5271517644,1275.4258316446,1.735919545483,6.9221512943598
37,261.94543023841,399.93302542907,7.5806703997826,95.069128084131
38,1305.5389753533,1352.5198175728,1.6891692575295,5.563574479699
39,998.02691195854,1312.0135941197,2.5919704573171,10.420601485116
40,272.45515336013,416.02287207709,6.8420233462893,71.746037369523
41,2598.0601761534,1514.1088620309,0.1200597714543,2.6267494841197
42,1615.9661501428,1547.5138613052,1.1384311174636,3.9321214898362
43,298.90876280947,422.7706111059,6.4443404398274,66.09724549719
44,1740.9146812604,1655.1051695799,1.0228066853271,3.8138735293683
45,1341.6517840047,1689.567519017,2.1759243673748,7.4966251870723
46,265.78259101479,376.97285876746,7.319654290206,89.043136139238
47,1866.8501991738,1507.2418636482,1.0555351244982,3.4734037266331
48,2490.7007679534,1568.8867292842,0.12735291398533,2.3854015263362
49,1406.7392187302,1312.2592272964,2.1229279824812,8.7362955543645
50,251.93301143692,382.91112743186,8.6361499561544,117.15668132129
51,280.67963238173,417.5618011118,5.9803003056436,60.692817834424
52,252.8343441768,308.79190649429,6.7385529932469,91.007998921677
53,1684.4408692923,1218.191809434,1.2371665200153,4.9738120338953
54,309.84203713059,522.846472861,8.8805212858574,99.545599140752
55,2509.4547585278,1450.5679760456,0.15550415658359,2.4003406785458
56,262.65846121641,390.38868771617,7.3046855076724,88.71412592914
57,1800.3725023805,1429.6973960182,1.0122166497801,4.4457163789854
58,1451.4116076144,1464.410116483,1.6357167242269,6.0855193001777
59,268.90835606675,424.81928281057,6.8667582180548,73.695590799748
60,1363.5739105523,1293.9207681413,2.1853824500554,8.6603392369074
61,2467.5760935113,1557.0075067646,0.24237095174688,2.5184859612766
62,2309.729614165,2088.3727001728,0.88859824809935,2.6074905681586
63,2038.2240294976,1754.2786583305,1.4018930338354,4.1279095379956
64,272.63120478386,400.89906026215,7.776565598651,98.18062998779
65,1106.1496021963,927.726161947,3.7130724189306,22.535895094267
66,247.767013164,341.80901521189,6.8021810313357,81.012097795293
67,2487.0757378811,1502.6090294894,0.081801399280591,2.3744380941898
68,916.55968731835,1162.9132684123,3.2400108741535,13.970541419937
69,246.70264300193,306.17167985779,6.78530016679,89.806489558537
70,951.52158105866,884.51443193632,4.0250859393781,24.13340223412
71,1302.8838968469,1326.4410805294,1.9903918280566,6.6398625253567
72,259.88334627722,382.92614421716,7.400568388197,91.505782272769
73,1696.2935785825,1775.3193562082,0.84761898000843,2.4720479598807
74,1676.8347586439,1507.040255737,0.88675152123354,2.7782615990746
75,987.67736713986,1425.1050493456,2.693049278307,9.9126380613931
76,831.78406813983,873.73987985953,2.9597684868739,15.633394808111
77,287.05851269659,456.06304524047,6.9197036381941,69.23837077137
78,305.63855239287,516.71049818005,8.111102455233,88.111202268484
79,251.08771595354,326.46604094971,6.3563412887356,75.575663452583
80,280.43070756787,640.32552582125,9.8061769490445,107.94622471135
81,2219.3011779139,1659.7495163308,0.38448788630058,2.4089408884112
82,1162.9062307668,1385.3424085491,1.9966262865328,6.0495234252529
83,292.5416902279,455.42022770296,7.0717158495424,76.780049128259
84,1860.6805564147,1859.7862648824,1.4602214881875,4.3778718281907
85,256.25419961284,346.69058464455,7.448886023867,100.45154140204
86,1195.0388524296,1960.9645979361,2.3214258272291,7.5124404270016
87,1893.696222914,1544.5379930708,0.73743191839113,2.76206257133
88,562.26314315971,728.66016081684,6.8381817526923,58.281280285375
89,256.45231190272,371.7886815879,8.3822694544663,122.78090171239
90,1280.2281436496,1545.2761334893,2.4206643772806,8.6912828174022
91,1776.6610334306,1840.7449485707,1.3550620968754,4.1948066748477
92,260.85064533147,360.70337103052,7.976603903771,107.72205753141
93,2620.0459180699,1745.6724852154,0.48591647922763,3.309421991749
94,1334.0138107631,1472.6095662583,2.0159609766794,7.487907279895
95,245.52687745249,373.58880279971,9.8730187344802,164.34253019918
96,1950.4918165948,1665.9764744306,0.84744329854988,3.3123812377291
97,1147.1525955185,1209.6825029172,2.3482373287883,10.233184340512
98,260.56248199931,364.8389266093,8.7251153084854,130.71001436064
99,2503.9351120372,2861.0678379907,0.68376271036508,1.6718759144729
100,1992.1648754049,1630.9814941216,0.51010581990194,2.2665876279779
101,828.63769300412,957.38169276821,3.8358341071407,21.248470546873
102,272.40077379609,386.37170530927,7.1485389384568,88.376676009744
103,706.15574969948,1024.0450398738,4.489980502083,26.385275386645
104,861.55882162008,1245.8737067888,2.7253987209612,10.46688857901
105,804.07822621302,1045.9384017971,3.8929652728662,18.673658876455
106,711.97437366235,834.7170930665,4.8903343205405,29.475680581121
107,986.10507343467,1100.1352137031,3.1241274993563,15.13944780953
108,615.44865129798,636.7084338409,5.7463271174909,48.304990574202
109,362.49518521809,590.3459985012,6.9153816846298,64.742128549698
110,692.79283315748,1277.3173494701,3.518991473134,15.109463863955
111,1704.6549060987,2087.4236122118,1.538077218605,4.6788751559033
112,703.9056161538,925.31900844604,4.4638116442082,27.91367974902
113,944.51863087075,841.44395899247,5.4581276548267,37.381230228929
114,1396.4517948782,1237.6210047307,2.8173501652698,12.634623882098
115,2505.6312891944,2191.3039076926,0.63310409902195,2.0844456009369
116,1217.4082780869,1394.4109757133,2.7135631286531,10.415180592371
117,2679.7724881686,2356.2955292287,0.62779679453832,1.7898825093329
118,261.98559443523,374.56642561826,5.9452413587932,65.590243726663
119,348.10525947969,385.05866052606,5.6342911441503,59.256004216933
120,264.43801647017,313.89988696658,10.169383306093,162.13183610745
121,1155.015632783,786.82019019305,2.0390081206415,14.313564408606
122,261.05379261662,174.57156243743,10.031473257977,246.71163051601
123,245.68230966182,313.31619166342,8.0658158417261,116.21348999036
124,393.94404548934,413.46136465949,6.8914868547969,86.307585347002
125,237.6438729191,346.70982769268,8.2863869268837,113.28254139136
126,1416.246078921,2202.0206594842,1.8269209947592,5.0990865270003
127,949.44152336503,749.48645730286,2.0700135144568,12.248615618178
128,537.79029099906,451.90066323969,6.6750188842781,64.199505096879
129,263.8823013,335.28393126755,9.8603282695416,170.99849579729
130,337.88842848257,482.82755934633,5.2537427085927,47.911320338297
131,255.71120742406,361.10451739557,11.33629776623,196.37522268169
132,928.02517691448,1045.2264156646,4.1204044979386,24.6680337147
133,1189.1177159108,805.79768737561,1.5684929578788,9.2704708135313
134,462.76519992308,344.32729874837,6.7662859778534,101.06481285118
135,221.75610524255,376.02522560724,12.597988097748,225.40667669639
136,858.18347241546,1458.1180111388,4.4779981111919,22.455486260924
137,609.03637238676,1736.1543152533,4.1441976544177,18.660488513443
138,937.55135694878,806.88279935902,2.1399051135906,12.488128801472
139,451.28816720567,227.38644560071,10.169840869935,197.80484406158
140,287.191346026,434.36826764117,6.6413304427409,76.633118226271
141,1058.8850857419,695.39016485999,4.3799426251672,34.022150846802
142,245.89288392094,254.94667683807,9.3817192129112,153.28069661289
143,1106.9710725986,707.22100866289,1.1940161391786,6.7755376997601
144,552.40197076138,338.49511188605,7.789802705381,136.21818494722
145,395.69941016067,1064.4471516615,6.5525254849564,47.396533197926
146,624.57355943158,732.29475871726,8.0046695060225,82.549237137029
147,226.8310566174,234.12579424023,9.4494241248346,166.30397023499
148,966.30245845555,803.5711032437,3.0314275497206,23.048331390017
149,454.49707878295,287.34468435889,10.929141239307,205.72645393614
150,216.43994286871,250.70160018024,10.899715693537,206.47080780654
151,258.71190500082,306.08746229447,7.2775095670084,94.250424174923
152,231.01169509204,290.47604679271,7.6926704254257,108.35462051109
153,481.56109219902,530.41630183141,3.9718555413717,32.735948938242
154,1015.7335966053,740.78437060112,1.3239685758877,6.6688015152248
155,614.53652951106,286.3515447272,8.7674577281594,151.16456995267
156,229.89740546372,342.20660514061,9.1420384273215,136.93818160589
157,532.92282448706,532.18083990264,7.0413238727498,75.105649136979
158,287.9241001856,291.91477743286,9.0376268868963,141.41931888203
159,246.84809754955,367.45663948096,8.3961981014313,125.10201148734
160,874.56694469615,712.06170622323,1.6458033093072,7.5266298462807
161,477.2213571193,322.74756999603,10.366744012956,163.57227578759
162,395.38566718992,757.0411994147,6.0974250779533,48.844881294796
163,2187.402295578,2865.4523272899,0.99179785512591,2.3137453480601
164,5200.4185738342,3605.8530174875,-0.46154357105644,1.3774632022746
165,337.56600708657,666.76774540384,7.0747400177238,62.722461919977
