https://esra.fbkultur.uni-hamburg.de/explore/view?entity_id=1824,centroid,spread,skewness,kurtosis
0,334.10330875376,385.75667490309,7.8492798197851,108.51281131732
1,2448.4704926102,2096.5495822423,0.96037067528367,4.0388544254595
2,867.90319229264,822.25047295415,3.388588046792,21.044917269439
3,877.16480753936,605.37273561451,4.7130851305555,38.125512944317
4,937.40183141337,1173.4837789205,1.7450616687109,6.924687178363
5,854.47618429629,1211.6368702788,2.8882523865522,13.771667533533
6,5632.2046777112,2420.9937197985,-0.68344077058835,3.0738167182316
7,1957.1946280548,1795.5426813834,0.91396396738559,3.9539134130733
8,500.5792660779,935.81277060784,5.1859008031435,32.828476972656
9,2338.2816832717,2083.6790715035,0.80923518749015,3.7410804833031
10,419.57116173145,819.89576041927,5.7728870904453,37.988798016071
11,1072.1630606946,1117.27173353,1.3849666848704,4.5176421150881
12,2140.0082248722,2582.6840399001,1.0334087979089,2.8405286720351
13,766.07214204323,1188.8803753156,3.3116893980975,16.296110217095
14,1343.4764480371,1724.9482863443,2.2703732570912,8.4749177891719
15,939.83555134411,1120.9145933919,2.6846906328233,13.58042233175
16,547.25531830258,1029.2562854791,4.1962108090773,24.256850426495
17,730.22904597907,1279.1033513822,3.1702089781997,14.456804638546
18,649.29269610219,1045.2870012258,3.130337566403,14.413533382909
19,889.27498306219,1359.3125682572,2.7715480871623,11.403710484004
20,2195.6320476407,1292.2363470221,0.8081711092502,6.8204018003644
21,167.96461374234,162.28550928606,15.362998941477,464.09191789586
22,1168.166845301,647.38020638763,3.8789794074133,30.499468172877
23,1291.7950092938,2030.5165158129,1.87995670212,5.1381853622687
24,616.59740287124,1012.2866533655,5.5645320067779,34.632894399195
25,1305.6150544951,1995.1080531643,2.2142718050957,6.436056549752
26,193.13535133435,443.06535678023,13.089230994599,191.40661470869
27,239.89359110517,518.75796930114,11.026459867848,138.58526590064
28,1083.5721494987,2048.0201253142,2.3535999776523,6.9323988888536
29,552.01182560468,583.21653602387,4.7451272911309,37.133083677461
30,1454.8277429805,2347.643620365,1.703559269666,4.2542200668625
31,1021.2381258473,1012.4512580583,2.6701636724935,12.907261634312
32,3910.6127027046,2926.6964403892,-0.098873344767719,1.3349459229218
33,216.28209296878,535.73572988877,10.882318186958,131.31911441924
34,213.06247568552,496.67404260402,11.902979219044,156.7666888235
35,1739.3127616669,2646.4382856574,1.3075277187064,2.9632653573184
36,875.57026334014,1616.3123254764,3.3369749214771,12.694873876375
37,1317.0639267602,2098.4371218977,2.1255686484463,5.8907138801107
38,188.41602943983,426.9346168431,13.550296017608,205.69938978675
39,202.50495541016,421.88625858694,13.042701181674,195.17339799959
40,1076.1967044552,1777.0854216559,2.6278260092971,8.919386963886
41,1390.2175451373,2237.2871320495,1.9028396715621,4.9470312645051
42,2479.6051454722,2554.4064536563,0.76510708568208,2.1384484453385
43,1830.3704637869,2490.6793631804,1.7166456386172,4.6343133858822
44,207.03120771141,502.80825439364,11.698094301351,151.26656809334
45,3050.0825490605,2052.8015285612,0.078682303131446,2.3776427261491
46,1879.0072423546,2493.1296660221,1.5494589133491,4.3488274926907
47,2595.952440624,2305.0982093801,1.1310241550664,4.0055700365722
48,730.7366465735,933.11852011377,1.6769395923585,6.0466552782028
49,1117.2396581498,1370.0171463208,3.1162565701977,15.542044202592
50,672.79602724921,890.43514917815,6.6909695211409,51.361979094559
51,908.36079443733,650.83469152861,5.7384109430395,54.358262653595
